X,Y,bemerkung,befundtyp,geometry_p,befundnumm,flaeche_id,befundart,befundtyp2,befund_id,kultur,abschnitt,epoche,bs_AZ,BOARTSTDKL,Bodenklass,BodTyp_T,AEPOT_K,bofu_AZ,reclass_ex,dgm10doarf,hoehe_uebe,neig20,X,Y
4500728.6549886558,5733381.2127499999,,Pfostengrube,3805,405,520000,Siedlung,Pfostengrube,17017,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.53391,0.92640,0.75008,4500728.654988655800000,5733381.212749999900000
4500687.8244725242,5733397.5199,,Grube,3775,1179,520000,Siedlung,Grube,16987,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.62966,1.02197,0.83169,4500687.824472524200000,5733397.519899999700000
4500689.3024093518,5733400.99275,,Pfostengrube,3776,1178,520000,Siedlung,Pfostengrube,16988,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.62966,1.02197,0.90278,4500689.302409351800000,5733400.992750000200000
4500637.1053450648,5733269.4877,,Pfostengrube,3777,1007,520000,Siedlung,Pfostengrube,16989,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.53970,1.16914,0.39922,4500637.105345064800000,5733269.487700000400000
4500635.0618371312,5733270.23505,,Pfostengrube,3778,1006,520000,Siedlung,Pfostengrube,16990,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.53970,1.16914,0.39922,4500635.061837131200000,5733270.235050000300000
4500633.6272437479,5733271.4338,,Grube,3779,1005,520000,Siedlung,Grube,16991,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,1.00000,85.53808,1.15293,0.39922,4500633.627243747900000,5733271.433799999800000
4500668.8786303662,5733368.40155,,Pfostengrube,3780,1284,520000,Siedlung,Pfostengrube,16992,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.10088,1.34477,0.60753,4500668.878630366200000,5733368.401550000500000
4500620.4377591461,5733419.86335,,Grube,3781,1287,520000,Siedlung,Grube,16993,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.08247,1.41412,0.92382,4500620.437759146100000,5733419.863350000200000
4500634.0026779771,5733270.68355,,Grube,3782,1004,520000,Siedlung,Grube,16994,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,1.00000,85.53808,1.15293,0.39922,4500634.002677977100000,5733270.683550000200000
4500676.9808075614,5733362.42035,,Grube,3783,1281,520000,Siedlung,Grube,16995,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,85.16874,1.38176,0.60753,4500676.980807561400000,5733362.420349999300000
4500675.7651457097,5733294.0151499994,,Pfostengrube,3784,1280,520000,Siedlung,Pfostengrube,16996,,spaet,Bronzezeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,7.00000,85.57410,1.32561,0.22988,4500675.765145709700000,5733294.015149999400000
4500675.7651457097,5733294.0151499994,,Pfostengrube,3784,1280,520000,Siedlung,Pfostengrube,16996,,,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,7.00000,85.57410,1.32561,0.22988,4500675.765145709700000,5733294.015149999400000
4500677.9546909928,5733366.25365,,Grube,3785,1282,520000,Siedlung,Grube,16997,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.60753,4500677.954690992800000,5733366.253650000300000
4500585.3067075033,5733329.2584499996,,Pfostengrube,3786,879,520000,Siedlung,Pfostengrube,16998,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.45328,1.28400,0.13594,4500585.306707503300000,5733329.258449999600000
4500625.4050873425,5733403.24495,,Grube,3787,1289,520000,Siedlung,Grube,16999,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,1.00000,85.11143,1.37731,0.92382,4500625.405087342500000,5733403.244950000200000
4500630.6216744352,5733403.37525,Beziehung zu Befund 1492,Pfostengrube,3788,1288,520000,Siedlung,Pfostengrube,17000,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.11143,1.37731,0.92382,4500630.621674435200000,5733403.375250000500000
4500693.2739708638,5733454.48275,,Pfostengrube,3789,1579,520000,Siedlung,Pfostengrube,17001,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,83.90250,0.56759,0.61265,4500693.273970863800000,5733454.482750000400000
4500696.866647834,5733452.9640499996,,Pfostengrube,3790,1578,520000,Siedlung,Pfostengrube,17002,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,83.86653,0.55991,0.61265,4500696.866647834000000,5733452.964049999600000
4500733.3515759856,5733386.97295,,Grube,3806,404,520000,Siedlung,Grube,17018,,spaet,Bronzezeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.46760,0.91473,0.75008,4500733.351575985600000,5733386.972950001200000
4500733.3515759856,5733386.97295,,Grube,3806,404,520000,Siedlung,Grube,17018,,,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.46760,0.91473,0.75008,4500733.351575985600000,5733386.972950001200000
4500684.9988285918,5733444.2874,,Grube,3908,549,520000,Siedlung,Grube,17120,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.16032,0.71564,0.61265,4500684.998828591800000,5733444.287399999800000
4500686.7313198987,5733269.6226499993,,Graben,3791,687,520000,unklar,Graben,17003,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,7.00000,85.54778,1.25364,0.28057,4500686.731319898700000,5733269.622649999300000
4500705.2398416186,5733275.5544499997,Dat.: unsicher,Grube,3792,686,520000,Siedlung,Grube,17004,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,5.00000,85.56213,1.34789,0.43211,4500705.239841618600000,5733275.554449999700000
4500666.1831102725,5733329.3907,,Pfostengrube,3793,681,520000,Siedlung,Pfostengrube,17005,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.61044,1.58062,0.27355,4500666.183110272500000,5733329.390700000300000
4500750.0384010617,5733391.6919,,Herdstelle,3794,1576,520000,Siedlung,Herdstelle,17006,,spaet,Bronzezeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.36146,0.86825,0.68581,4500750.038401061700000,5733391.691900000000000
4500750.0384010617,5733391.6919,,Herdstelle,3794,1576,520000,Siedlung,Herdstelle,17006,,,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.36146,0.86825,0.68581,4500750.038401061700000,5733391.691900000000000
4500702.9229829349,5733275.87315,,Pfostengrube,3795,683,520000,Siedlung,Pfostengrube,17007,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,6.00000,85.56213,1.34789,0.43211,4500702.922982934900000,5733275.873150000300000
4500707.7807352077,5733271.1050499994,,Pfostengrube,3796,682,520000,Siedlung,Pfostengrube,17008,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,5.00000,85.53488,1.25703,0.43211,4500707.780735207700000,5733271.105049999400000
4500712.1384775396,5733348.7454499993,,Pfostengrube,3797,622,520000,Siedlung,Pfostengrube,17009,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.21961,1.36719,0.47880,4500712.138477539600000,5733348.745449999300000
4500708.937359456,5733344.4803499999,,Pfostengrube,3798,621,520000,Siedlung,Pfostengrube,17010,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.38512,1.47501,0.47880,4500708.937359456000000,5733344.480349999900000
4500575.0827247184,5733340.3275,,Grube,3799,873,520000,Siedlung,Grube,17011,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,1.00000,85.44064,1.30919,0.19799,4500575.082724718400000,5733340.327500000600000
4500654.7811098266,5733432.1958499998,Bezug zu 1919?,Pfostengrube,3800,1224,520000,Siedlung,Pfostengrube,17012,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.48956,0.93423,0.93819,4500654.781109826600000,5733432.195849999800000
4500749.6160945976,5733319.7804,,Pfostengrube,3801,627,520000,Siedlung,Pfostengrube,17013,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.71825,0.80146,0.68539,4500749.616094597600000,5733319.780400000500000
4500654.1663727276,5733432.3705499992,,Pfostengrube,3802,1222,520000,Siedlung,Pfostengrube,17014,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.48956,0.93423,0.93819,4500654.166372727600000,5733432.370549999200000
4500726.3012847099,5733327.9954499993,Dat.: evt. Schnurkeramik,Pfostengrube,3803,625,520000,Siedlung,Pfostengrube,17015,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.98298,1.08167,0.51175,4500726.301284709900000,5733327.995449999300000
4500727.8559333961,5733383.8665,,Grube,3804,406,520000,Siedlung,Grube,17016,,spaet,Bronzezeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.53391,0.92640,0.75008,4500727.855933396100000,5733383.866499999500000
4500727.8559333961,5733383.8665,,Grube,3804,406,520000,Siedlung,Grube,17016,,,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.53391,0.92640,0.75008,4500727.855933396100000,5733383.866499999500000
4494067.5341186207,5736488.2157,,Pfostengrube,380,10036,180000,Siedlung,Pfostengrube,6251,,,undat.,98.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,6.00000,87.90322,6.57366,0.02598,4494067.534118620700000,5736488.215699999600000
4500732.4719513012,5733379.4549499992,,Grube,3807,403,520000,Siedlung,Grube,17019,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.53391,0.92640,0.69110,4500732.471951301200000,5733379.454949999200000
4500733.6203033701,5733380.7473,,Grube,3808,402,520000,Siedlung,Grube,17020,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.53391,0.92640,0.75008,4500733.620303370100000,5733380.747299999900000
4500732.1367438715,5733381.3922499996,,Grube,3809,401,520000,Siedlung,Grube,17021,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.53391,0.92640,0.75008,4500732.136743871500000,5733381.392249999600000
4500745.8029218018,5733379.6092499997,,Ofen,3810,400,520000,Siedlung,Ofen,17022,Schnurkeramik,spaet,Neolithikum,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.39982,0.85046,0.72153,4500745.802921801800000,5733379.609249999700000
4500852.6739909761,5733412.0788499992,,Graben,3811,1379,520000,unklar,Graben,17023,,spaet,Bronzezeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.10275,1.09832,0.36725,4500852.673990976100000,5733412.078849999200000
4500852.6739909761,5733412.0788499992,,Graben,3811,1379,520000,unklar,Graben,17023,,,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.10275,1.09832,0.36725,4500852.673990976100000,5733412.078849999200000
4500919.6916549262,5733409.116,,Grube,3812,1342,520000,Siedlung,Grube,17024,,spaet,Bronzezeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.86966,1.19242,0.63513,4500919.691654926200000,5733409.115999999500000
4500919.6916549262,5733409.116,,Grube,3812,1342,520000,Siedlung,Grube,17024,,,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.86966,1.19242,0.63513,4500919.691654926200000,5733409.115999999500000
4500731.1635047272,5733387.7047,Dat.: unsicher,Pfostengrube,3813,409,520000,Siedlung,Pfostengrube,17025,,spaet,Bronzezeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.46760,0.91473,0.75008,4500731.163504727200000,5733387.704699999700000
4500731.1635047272,5733387.7047,Dat.: unsicher,Pfostengrube,3813,409,520000,Siedlung,Pfostengrube,17025,,,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.46760,0.91473,0.75008,4500731.163504727200000,5733387.704699999700000
4500730.5567574576,5733387.17915,Dat.: unsicher,Pfostengrube,3814,408,520000,Siedlung,Pfostengrube,17026,,spaet,Bronzezeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.46760,0.91473,0.75008,4500730.556757457600000,5733387.179149999300000
4500730.5567574576,5733387.17915,Dat.: unsicher,Pfostengrube,3814,408,520000,Siedlung,Pfostengrube,17026,,,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.46760,0.91473,0.75008,4500730.556757457600000,5733387.179149999300000
4500918.4074421255,5733409.7521499991,,Grube,3815,1343,520000,Siedlung,Grube,17027,,aelter,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.86966,1.19242,0.63513,4500918.407442125500000,5733409.752149999100000
4500918.0468666153,5733408.5672,,Grube,3816,1344,520000,Siedlung,Grube,17028,,aelter,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.86966,1.19242,0.63513,4500918.046866615300000,5733408.567199999500000
4500647.4718525531,5733274.4552,,Pfostengrube,4112,1015,520000,Siedlung,Pfostengrube,17324,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,5.00000,85.56072,1.20493,0.39922,4500647.471852553100000,5733274.455199999700000
4500917.868819424,5733406.9613,,Grube,3817,1345,520000,Siedlung,Grube,17029,,aelter,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.86966,1.19242,0.63513,4500917.868819424000000,5733406.961299999600000
4500915.1530398075,5733404.5078,,Grube,3818,1346,520000,Siedlung,Grube,17030,,aelter,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.87491,1.13794,0.63513,4500915.153039807500000,5733404.507799999800000
4500917.9078160115,5733404.0018499997,"entspricht Befunde 1898, 1899 im Pl. 1",Grube,3819,1347,520000,Siedlung,Grube,17031,,aelter,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.87491,1.13794,0.63513,4500917.907816011500000,5733404.001850000600000
4500768.4285384864,5733360.52135,,Grube,3820,379,520000,Siedlung,Grube,17032,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.32957,0.78351,0.68982,4500768.428538486400000,5733360.521350000100000
4500769.7928548278,5733357.2502,,Pfostengrube,3821,378,520000,Siedlung,Pfostengrube,17033,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.32957,0.78351,0.78100,4500769.792854827800000,5733357.250199999700000
4500759.7427345347,5733361.4476,,Grube,3822,371,520000,Siedlung,Grube,17034,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.37408,0.79700,0.72153,4500759.742734534700000,5733361.447600000500000
4500759.8796890695,5733360.0642499998,,Grube,3823,370,520000,Siedlung,Grube,17035,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.37408,0.79700,0.72153,4500759.879689069500000,5733360.064249999800000
4500757.084100036,5733359.75385,,Grube,3824,373,520000,Siedlung,Grube,17036,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.37408,0.79700,0.71265,4500757.084100036000000,5733359.753849999000000
4500759.0254749069,5733358.3069499992,,Grube,3825,372,520000,Siedlung,Grube,17037,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.37408,0.79700,0.71265,4500759.025474906900000,5733358.306949999200000
4500767.9251641203,5733355.9770499999,,Grube,3826,375,520000,Siedlung,Grube,17038,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.32957,0.78351,0.78100,4500767.925164120300000,5733355.977049999900000
4500647.9202443771,5733274.151099999,,Pfostengrube,4113,1016,520000,Siedlung,Pfostengrube,17325,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,5.00000,85.56072,1.20493,0.39922,4500647.920244377100000,5733274.151099999400000
4500754.6152503826,5733361.006,,Grube,3827,374,520000,Siedlung,Grube,17039,,spaet,Bronzezeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.45963,0.85264,0.72153,4500754.615250382600000,5733361.006000000100000
4500754.6152503826,5733361.006,,Grube,3827,374,520000,Siedlung,Grube,17039,,,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.45963,0.85264,0.72153,4500754.615250382600000,5733361.006000000100000
4500768.2316056844,5733358.10355,,Pfostengrube,3828,377,520000,Siedlung,Pfostengrube,17040,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.32957,0.78351,0.78100,4500768.231605684400000,5733358.103550000100000
4500768.3413390107,5733356.8235,,Pfostengrube,3829,376,520000,Siedlung,Pfostengrube,17041,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.32957,0.78351,0.78100,4500768.341339010700000,5733356.823499999900000
4500757.1077234326,5733370.7326499997,,Grube,3830,393,520000,Siedlung,Grube,17042,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.35255,0.83392,0.72153,4500757.107723432600000,5733370.732649999700000
4500784.5054289689,5733337.1251499997,,Pfostengrube,3831,392,520000,Siedlung,Pfostengrube,17043,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.26856,0.56452,0.87042,4500784.505428968900000,5733337.125149999700000
4500791.284649957,5733338.6817,,Grube,3832,391,520000,Siedlung,Grube,17044,,spaet,Bronzezeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.19707,0.52347,0.87042,4500791.284649957000000,5733338.681699999600000
4500791.284649957,5733338.6817,,Grube,3832,391,520000,Siedlung,Grube,17044,,,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.19707,0.52347,0.87042,4500791.284649957000000,5733338.681699999600000
4500789.2842634851,5733343.9920499995,,Grube,3833,390,520000,Siedlung,Grube,17045,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.19707,0.52347,0.76914,4500789.284263485100000,5733343.992049999500000
4500770.0357750161,5733347.1103,,Pfostengrube,3834,397,520000,Siedlung,Pfostengrube,17046,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.36189,0.69257,0.78100,4500770.035775016100000,5733347.110299999800000
4500773.2756570019,5733348.60225,,Grube,3835,396,520000,Siedlung,Grube,17047,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.36189,0.69257,0.78100,4500773.275657001900000,5733348.602250000500000
4500777.6342838369,5733349.6299,,Pfostengrube,3836,395,520000,Siedlung,Pfostengrube,17048,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.26114,0.62212,0.78100,4500777.634283836900000,5733349.629900000100000
4500781.6951814825,5733337.7519499995,,Grubenhaus,3837,394,520000,Siedlung,Grubenhaus,17049,,aelter,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.26856,0.56452,0.87042,4500781.695181482500000,5733337.751949999500000
4500756.1952049676,5733378.24275,,Pfostengrube,3838,399,520000,Siedlung,Pfostengrube,17050,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.35255,0.83392,0.72153,4500756.195204967600000,5733378.242750000200000
4500663.2013853714,5733441.2206,,Grube,3839,1247,520000,Siedlung,Grube,17051,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.27209,0.78123,0.63556,4500663.201385371400000,5733441.220599999700000
