geometry_p-key,befundnummer,befund_id,flaeche_id,befundtyp,befundart,epoche,abschnitt,kultur,dgm10doarf,Hoehe-ueber-tiefenlinie,neigung,az,aepot,bodenklasse,bodentyp,area,X,Y
1860,30164,6111,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,65651","2,12529","0,61908",100,5,Schwarzerden,Tschernosem,"0,113","4491779,16600","5738333,24100"
1861,30165,6113,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,65651","2,12529","0,61908",100,5,Schwarzerden,Tschernosem,"0,066","4491778,42700","5738331,03900"
1861,30165,6113,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,65651","2,12529","0,61908",100,5,Schwarzerden,Tschernosem,"0,066","4491778,42700","5738331,03900"
1864,30169,6114,50000,Pfostengrube,Siedlung,undat.,,,"71,65651","2,12529","0,61908",100,5,Schwarzerden,Tschernosem,"0,094","4491773,96600","5738328,01900"
1925,30212,6115,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,55731",100,5,Schwarzerden,Tschernosem,"0,063","4491766,80300","5738359,70400"
1871,30173,6120,50000,Pfostengrube,Siedlung,undat.,,,"71,65651","2,12529","0,61908",100,5,Schwarzerden,Tschernosem,"0,436","4491773,31400","5738333,63700"
1874,30175,6121,50000,Pfostengrube,Siedlung,undat.,,,"71,56332","2,05320","0,61908",100,5,Schwarzerden,Tschernosem,"0,121","4491772,30000","5738335,20500"
1876,30176,6122,50000,Pfostengrube,Siedlung,undat.,,,"71,56332","2,05320","0,61908",100,5,Schwarzerden,Tschernosem,"0,066","4491773,19900","5738335,32200"
1911,30199,6123,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,55731",100,5,Schwarzerden,Tschernosem,"0,137","4491770,74400","5738357,51000"
1912,30200,6126,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,55731",100,5,Schwarzerden,Tschernosem,"0,104","4491771,18600","5738357,20000"
1913,30201,6130,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,55731",100,5,Schwarzerden,Tschernosem,"0,121","4491772,19900","5738357,27600"
1914,30202,6131,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,55731",100,5,Schwarzerden,Tschernosem,"0,115","4491772,37900","5738357,93700"
1915,30203,6132,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,55731",100,5,Schwarzerden,Tschernosem,"0,121","4491773,96000","5738358,03600"
1916,30204,6135,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,55731",100,5,Schwarzerden,Tschernosem,"0,041","4491776,44500","5738359,73700"
1917,30205,6136,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,50379",100,5,Schwarzerden,Tschernosem,"0,070","4491775,83100","5738360,38600"
1918,30206,6139,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,50379",100,5,Schwarzerden,Tschernosem,"0,139","4491777,97100","5738361,53300"
1935,30220,6141,50000,Pfostengrube,Siedlung,undat.,,,"71,18501","1,74599","0,50379",100,5,Schwarzerden,Tschernosem,"0,084","4491761,65500","5738364,06800"
1958,30245,6142,50000,Pfostengrube,Siedlung,undat.,,,"71,53786","2,03747","0,61757",100,5,Schwarzerden,Tschernosem,"0,260","4491759,25500","5738338,42700"
1971,30259,6143,50000,Pfostengrube,Siedlung,undat.,,,"71,53786","2,03747","0,55318",100,5,Schwarzerden,Tschernosem,"0,074","4491757,24500","5738344,20200"
1975,30263,6144,50000,Pfostengrube,Siedlung,undat.,,,"71,51260","2,02205","0,55318",100,5,Schwarzerden,Tschernosem,"0,043","4491754,67000","5738342,52300"
1983,30271,6145,50000,Pfostengrube,Siedlung,undat.,,,"71,51260","2,02205","0,61757",100,5,Schwarzerden,Tschernosem,"1,664","4491749,74600","5738338,37500"
1984,30272,6146,50000,Pfostengrube,Siedlung,undat.,,,"71,51260","2,02205","0,61757",100,5,Schwarzerden,Tschernosem,"0,051","4491748,24400","5738337,93300"
1987,30277,6147,50000,Pfostengrube,Siedlung,undat.,,,"71,51260","2,02205","0,55318",100,5,Schwarzerden,Tschernosem,"0,070","4491749,93200","5738341,43600"
1988,30280,6148,50000,Pfostengrube,Siedlung,undat.,,,"71,40398","1,93375","0,55318",100,5,Schwarzerden,Tschernosem,"0,141","4491752,78100","5738345,46200"
2025,30317,6149,50000,Pfostengrube,Siedlung,undat.,,,"71,53786","2,03747","0,55318",100,5,Schwarzerden,Tschernosem,"2,797","4491756,10700","5738343,06500"
1996,30288,6155,50000,Pfostengrube,Siedlung,undat.,,,"71,98323","2,37684","0,71805",100,5,Schwarzerden,Tschernosem,"0,182","4491760,00600","5738287,44500"
1997,30289,6156,50000,Pfostengrube,Siedlung,undat.,,,"71,92153","2,34901","0,74521",100,5,Schwarzerden,Tschernosem,"0,078","4491733,75100","5738292,19900"
1998,30290,6157,50000,Pfostengrube,Siedlung,undat.,,,"71,95017","2,36622","0,74521",100,5,Schwarzerden,Tschernosem,"0,061","4491737,17200","5738290,66300"
1999,30291,6158,50000,Pfostengrube,Siedlung,undat.,,,"71,95017","2,36622","0,74521",100,5,Schwarzerden,Tschernosem,"0,102","4491737,49700","5738290,49100"
2011,30303,6159,50000,Pfostengrube,Siedlung,undat.,,,"72,21429","2,55384","0,71940",100,5,Schwarzerden,Tschernosem,"1,336","4491745,13300","5738264,26300"
2012,30304,6160,50000,Pfostengrube,Siedlung,undat.,,,"72,21429","2,55384","0,71940",100,5,Schwarzerden,Tschernosem,"0,037","4491745,54600","5738264,06600"
2013,30305,6161,50000,Pfostengrube,Siedlung,undat.,,,"72,00973","2,41610","0,71492",100,5,Schwarzerden,Tschernosem,"0,074","4491732,40900","5738273,18600"
2014,30306,6162,50000,Pfostengrube,Siedlung,undat.,,,"71,98788","2,40606","0,71492",100,5,Schwarzerden,Tschernosem,"0,832","4491721,91300","5738279,32500"
2016,30308,6163,50000,Pfostengrube,Siedlung,undat.,,,"72,20029","2,55177","0,71940",100,5,Schwarzerden,Tschernosem,"0,129","4491744,22200","5738264,02300"
2017,30309,6164,50000,Pfostengrube,Siedlung,undat.,,,"72,20029","2,55177","0,71940",100,5,Schwarzerden,Tschernosem,"0,055","4491744,08400","5738264,47000"
2042,30335,6165,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,051","4491778,78000","5738349,81200"
2042,30335,6165,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,051","4491778,78000","5738349,81200"
2043,30336,6170,50000,Pfostengrube,Siedlung,undat.,,,"71,45114","1,96195","0,57111",100,5,Schwarzerden,Tschernosem,"0,061","4491781,09900","5738347,97800"
2044,30337,6171,50000,Pfostengrube,Siedlung,undat.,,,"71,51260","2,02205","0,61757",100,5,Schwarzerden,Tschernosem,"0,066","4491748,00900","5738338,74800"
2050,30343,6172,50000,Pfostengrube,Siedlung,undat.,,,"71,90119","2,34026","0,74521",100,5,Schwarzerden,Tschernosem,"1,086","4491724,87300","5738286,60300"
2055,30349,6173,50000,Pfostengrube,Siedlung,undat.,,,"71,70876","2,17695","0,61757",100,5,Schwarzerden,Tschernosem,"0,098","4491746,86000","5738324,89400"
2056,30350,6174,50000,Pfostengrube,Siedlung,undat.,,,"71,61167","2,10059","0,61757",100,5,Schwarzerden,Tschernosem,"0,070","4491747,50600","5738326,13000"
2057,30351,6176,50000,Pfostengrube,Siedlung,undat.,,,"71,61167","2,10059","0,61757",100,5,Schwarzerden,Tschernosem,"0,088","4491750,11500","5738326,09800"
2058,30352,6177,50000,Pfostengrube,Siedlung,undat.,,,"71,61167","2,10059","0,61757",100,5,Schwarzerden,Tschernosem,"0,127","4491752,00800","5738325,89600"
2059,30353,6178,50000,Pfostengrube,Siedlung,undat.,,,"71,70876","2,17695","0,61757",100,5,Schwarzerden,Tschernosem,"0,119","4491751,91200","5738323,84700"
2060,30354,6179,50000,Pfostengrube,Siedlung,undat.,,,"71,70876","2,17695","0,61757",100,5,Schwarzerden,Tschernosem,"0,072","4491750,16800","5738323,99900"
2061,30355,6180,50000,Pfostengrube,Siedlung,undat.,,,"71,70876","2,17695","0,61757",100,5,Schwarzerden,Tschernosem,"0,064","4491754,69600","5738321,75200"
2226,40095,6183,50000,Pfostengrube,Siedlung,undat.,,,"72,82111","3,06504","0,44278",100,5,Schwarzerden,Tschernosem,"0,029","4491716,52900","5738204,92500"
2075,30369,6184,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,42953","1,94977","0,55731",100,5,Schwarzerden,Tschernosem,"0,234","4491762,27400","5738352,63400"
2075,30369,6184,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,42953","1,94977","0,55731",100,5,Schwarzerden,Tschernosem,"0,234","4491762,27400","5738352,63400"
2076,30370,6185,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,42953","1,94977","0,55731",100,5,Schwarzerden,Tschernosem,"0,207","4491762,33800","5738350,94000"
2076,30370,6185,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,42953","1,94977","0,55731",100,5,Schwarzerden,Tschernosem,"0,207","4491762,33800","5738350,94000"
2079,30373,6186,50000,Pfostengrube,Siedlung,undat.,,,"71,53786","2,03747","0,55731",100,5,Schwarzerden,Tschernosem,"0,051","4491762,03400","5738344,91600"
2080,30374,6187,50000,Pfostengrube,Siedlung,undat.,,,"71,42953","1,94977","0,55731",100,5,Schwarzerden,Tschernosem,"0,090","4491764,68800","5738346,97200"
2082,30376,6188,50000,Pfostengrube,Siedlung,undat.,,,"71,42953","1,94977","0,55731",100,5,Schwarzerden,Tschernosem,"0,207","4491764,61700","5738352,57900"
2087,30381,6189,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,170","4491767,21400","5738349,21500"
2087,30381,6189,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,170","4491767,21400","5738349,21500"
2088,30382,6190,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,166","4491765,94200","5738349,15600"
2088,30382,6190,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,166","4491765,94200","5738349,15600"
2089,30383,6191,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,166","4491773,97000","5738349,96100"
2089,30383,6191,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,166","4491773,97000","5738349,96100"
2090,30384,6192,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,42953","1,94977","0,55731",100,5,Schwarzerden,Tschernosem,"0,137","4491762,81500","5738351,04500"
2090,30384,6192,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,42953","1,94977","0,55731",100,5,Schwarzerden,Tschernosem,"0,137","4491762,81500","5738351,04500"
2092,30386,6193,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,56332","2,05320","0,61908",100,5,Schwarzerden,Tschernosem,"0,111","4491777,22600","5738337,99100"
2092,30386,6193,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,56332","2,05320","0,61908",100,5,Schwarzerden,Tschernosem,"0,111","4491777,22600","5738337,99100"
2093,30388,6194,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,56332","2,05320","0,55731",100,5,Schwarzerden,Tschernosem,"0,172","4491778,75900","5738344,75300"
2093,30388,6194,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,56332","2,05320","0,55731",100,5,Schwarzerden,Tschernosem,"0,172","4491778,75900","5738344,75300"
2094,30389,6195,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,055","4491778,89800","5738348,48800"
2094,30389,6195,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,055","4491778,89800","5738348,48800"
2095,30390,6196,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,070","4491778,58200","5738348,47800"
2095,30390,6196,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,45114","1,96195","0,55731",100,5,Schwarzerden,Tschernosem,"0,070","4491778,58200","5738348,47800"
2096,30391,6197,50000,Pfostengrube,Siedlung,Eisenzeit,,,"71,56332","2,05320","0,57111",100,5,Schwarzerden,Tschernosem,"0,574","4491780,80500","5738342,15400"
2096,30391,6197,50000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"71,56332","2,05320","0,57111",100,5,Schwarzerden,Tschernosem,"0,574","4491780,80500","5738342,15400"
2153,40004,6204,50000,Pfostengrube,Siedlung,undat.,,,"73,46953","3,58893","0,11078",100,5,Schwarzerden,Tschernosem,"0,096","4491683,79100","5738116,28200"
2174,40033,6205,50000,Pfostengrube,Siedlung,undat.,,,"73,13776","3,36990","0,22366",100,5,Schwarzerden,Tschernosem,"0,123","4491693,25000","5738171,08500"
2176,40035,6206,50000,Pfostengrube,Siedlung,undat.,,,"72,94740","3,19604","0,22366",100,5,Schwarzerden,Tschernosem,"0,133","4491695,06000","5738177,65300"
2178,40041,6207,50000,Pfostengrube,Siedlung,undat.,,,"73,15282","3,35661","0,22366",100,5,Schwarzerden,Tschernosem,"0,092","4491697,40500","5738169,15800"
2180,40043,6208,50000,Pfostengrube,Siedlung,undat.,,,"72,93016","3,16512","0,31987",100,5,Schwarzerden,Tschernosem,"0,033","4491711,69300","5738194,17100"
2181,40044,6209,50000,Pfostengrube,Siedlung,undat.,,,"72,93016","3,16512","0,31987",100,5,Schwarzerden,Tschernosem,"0,084","4491712,87900","5738194,67700"
2182,40045,6210,50000,Pfostengrube,Siedlung,undat.,,,"72,82111","3,06504","0,31987",100,5,Schwarzerden,Tschernosem,"0,145","4491724,07500","5738196,66800"
2183,40046,6217,50000,Pfostengrube,Siedlung,undat.,,,"72,89276","3,10064","0,31987",100,5,Schwarzerden,Tschernosem,"0,023","4491725,83700","5738193,55400"
2184,40047,6218,50000,Pfostengrube,Siedlung,undat.,,,"72,89276","3,10064","0,31987",100,5,Schwarzerden,Tschernosem,"0,049","4491726,34700","5738192,07700"
2191,40058,6219,50000,Pfostengrube,Siedlung,undat.,,,"72,61057","2,89912","0,44278",100,5,Schwarzerden,Tschernosem,"0,045","4491717,63700","5738216,30500"
2208,40077,6220,50000,Pfostengrube,Siedlung,undat.,,,"72,93016","3,16512","0,31987",100,5,Schwarzerden,Tschernosem,"0,053","4491711,59400","5738180,53100"
2241,40108,6224,50000,Pfostengrube,Siedlung,undat.,,,"72,93016","3,16512","0,31987",100,5,Schwarzerden,Tschernosem,"0,088","4491710,17800","5738184,85100"
2052,30345,6349,50000,Grube,Siedlung,undat.,,,"71,88839","2,31450","0,74764",100,5,Schwarzerden,Tschernosem,"1,824","4491745,88100","5738299,83000"
2766,100652,6369,100000,Pfostengrube,Siedlung,undat.,,,"73,42175","2,94866","0,20302",100,5,Schwarzerden,Tschernosem,"0,055","4492120,45700","5738105,95000"
2767,100653,6373,100000,Pfostengrube,Siedlung,undat.,,,"73,42175","2,94866","0,20302",100,5,Schwarzerden,Tschernosem,"0,021","4492120,95500","5738106,04300"
1689,30061,6410,50000,Pfostengrube,Siedlung,undat.,,,"71,98323","2,37684","0,74764",100,5,Schwarzerden,Tschernosem,"0,051","4491755,12000","5738292,24800"
1920,30208,6783,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,50379",100,5,Schwarzerden,Tschernosem,"0,074","4491768,50700","5738361,93300"
1135,11034,6518,280000,Pfostengrube,Siedlung,undat.,,,"92,60135","5,12075","0,28085",100,5,Schwarzerden,Tschernosem,"0,023","4494902,28900","5735199,59000"
1903,30193,6521,50000,Pfostengrube,Siedlung,undat.,,,"71,20643","1,75860","0,55731",100,5,Schwarzerden,Tschernosem,"0,080","4491774,53900","5738355,44100"
1268,20001,6565,50000,Pfostengrube,Siedlung,undat.,,,"72,47115","2,71910","0,56476",100,5,Schwarzerden,Tschernosem,"0,291","4491767,92200","5738234,77000"
1271,20003,6566,50000,Pfostengrube,Siedlung,undat.,,,"72,38364","2,65446","0,56476",100,5,Schwarzerden,Tschernosem,"0,070","4491766,57600","5738238,19200"
1990,30282,6567,50000,Pfostengrube,Siedlung,undat.,,,"71,98323","2,37684","0,71805",100,5,Schwarzerden,Tschernosem,"2,973","4491762,20700","5738290,26700"
1276,20006,6570,290000,Pfostengrube,Siedlung,undat.,,,"91,03910","2,94017","0,58610",100,5,Schwarzerden,Tschernosem,"0,648","4494952,66500","5734835,39200"
1277,20007,6571,50000,Pfostengrube,Siedlung,undat.,,,"72,39014","2,67307","0,56476",100,5,Schwarzerden,Tschernosem,"0,057","4491764,60800","5738235,68800"
1279,20008,6572,50000,Pfostengrube,Siedlung,undat.,,,"72,47115","2,71910","0,56476",100,5,Schwarzerden,Tschernosem,"0,158","4491774,93500","5738233,40800"
1281,20009,6573,50000,Pfostengrube,Siedlung,undat.,,,"72,38117","2,70111","0,65956",100,5,Schwarzerden,Tschernosem,"0,117","4491734,93100","5738242,63400"
1283,20010,6574,290000,Pfostengrube,Siedlung,undat.,,,"91,11182","3,02717","0,56148",100,5,Schwarzerden,Tschernosem,"0,148","4494950,43500","5734846,55900"
1285,20013,6575,50000,Pfostengrube,Siedlung,undat.,,,"72,38364","2,65446","0,56476",100,5,Schwarzerden,Tschernosem,"0,055","4491773,33900","5738236,20000"
1286,20014,6576,50000,Pfostengrube,Siedlung,undat.,,,"72,48029","2,74056","0,56476",100,5,Schwarzerden,Tschernosem,"0,033","4491761,72400","5738232,86200"
1288,20015,6577,290000,Pfostengrube,Siedlung,undat.,,,"91,11182","3,02717","0,56148",100,5,Schwarzerden,Tschernosem,"0,381","4494952,67500","5734850,89600"
1309,20032,6578,50000,Pfostengrube,Siedlung,undat.,,,"72,38517","2,68032","0,56971",100,5,Schwarzerden,Tschernosem,"0,064","4491750,58800","5738238,90300"
1312,20034,6579,50000,Pfostengrube,Siedlung,undat.,,,"72,38517","2,68032","0,67213",100,5,Schwarzerden,Tschernosem,"0,041","4491751,38700","5738243,28900"
1322,20044,6583,290000,Pfostengrube,Siedlung,undat.,,,"91,57018","3,57376","0,29434",100,5,Schwarzerden,Tschernosem,"0,219","4494952,49200","5734910,59700"
2022,30314,6589,50000,Pfostengrube,Siedlung,undat.,,,"71,83432","2,27090","0,61908",100,5,Schwarzerden,Tschernosem,"0,066","4491764,87000","5738307,10400"
1323,20045,6597,290000,Pfostengrube,Siedlung,undat.,,,"91,57018","3,57376","0,29434",100,5,Schwarzerden,Tschernosem,"0,133","4494952,49100","5734914,52100"
1324,20046,6598,50000,Pfostengrube,Siedlung,undat.,,,"72,38117","2,70111","0,65956",100,5,Schwarzerden,Tschernosem,"0,117","4491733,45200","5738241,25300"
1325,20046,6599,290000,Pfostengrube,Siedlung,undat.,,,"91,57018","3,57376","0,29434",100,5,Schwarzerden,Tschernosem,"0,268","4494950,45800","5734914,97400"
1327,20047,6600,50000,Pfostengrube,Siedlung,undat.,,,"72,27404","2,64079","0,65956",100,5,Schwarzerden,Tschernosem,"0,084","4491711,20900","5738249,71400"
3612,100052,6604,100000,Pfostenbau,Siedlung,Eisenzeit,frueh,,"73,50147","3,09900","0,46771",100,5,Schwarzerden,Tschernosem,"15,070","4492110,51100","5738132,54200"
3612,100052,9327,100000,Pfostenbau,Siedlung,Bronzezeit,spaet,,"73,50147","3,09900","0,46771",100,5,Schwarzerden,Tschernosem,"15,070","4492110,51100","5738132,54200"
3612,100052,9327,100000,Pfostenbau,Siedlung,Eisenzeit,frueh,,"73,50147","3,09900","0,46771",100,5,Schwarzerden,Tschernosem,"15,070","4492110,51100","5738132,54200"
3612,100052,6604,100000,Pfostenbau,Siedlung,Bronzezeit,spaet,,"73,50147","3,09900","0,46771",100,5,Schwarzerden,Tschernosem,"15,070","4492110,51100","5738132,54200"
1329,20048,6601,50000,Pfostengrube,Siedlung,undat.,,,"72,38071","2,68819","0,65956",100,5,Schwarzerden,Tschernosem,"0,033","4491739,72200","5738241,65100"
1332,20052,6602,290000,Pfostengrube,Siedlung,undat.,,,"91,49331","3,50006","0,44911",100,5,Schwarzerden,Tschernosem,"0,064","4494942,65700","5734897,10300"
1333,20052,6603,50000,Pfostengrube,Siedlung,undat.,,,"72,38071","2,68819","0,65956",100,5,Schwarzerden,Tschernosem,"0,080","4491737,10600","5738243,78700"
1335,20053,6605,50000,Pfostengrube,Siedlung,undat.,,,"72,38071","2,68819","0,65956",100,5,Schwarzerden,Tschernosem,"0,188","4491736,92500","5738242,53200"
1339,20056,6606,50000,Pfostengrube,Siedlung,undat.,,,"72,28272","2,62456","0,65956",100,5,Schwarzerden,Tschernosem,"0,041","4491731,43900","5738245,18800"
1347,20060,6607,50000,Pfostengrube,Siedlung,undat.,,,"72,28272","2,62456","0,65956",100,5,Schwarzerden,Tschernosem,"0,271","4491730,14900","5738250,27200"
1348,20061,6608,50000,Pfostengrube,Siedlung,undat.,,,"72,27881","2,63303","0,65956",100,5,Schwarzerden,Tschernosem,"0,039","4491724,66400","5738246,77800"
1350,20062,6609,290000,Pfostengrube,Siedlung,undat.,,,"91,75551","3,83844","0,22459",100,5,Schwarzerden,Tschernosem,"0,107","4494935,28800","5734949,96300"
1351,20062,6610,50000,Pfostengrube,Siedlung,undat.,,,"72,38117","2,70111","0,65956",100,5,Schwarzerden,Tschernosem,"0,055","4491732,20900","5738241,44400"
1352,20064,6611,50000,Pfostengrube,Siedlung,undat.,,,"72,12570","2,52628","0,63838",100,5,Schwarzerden,Tschernosem,"0,051","4491695,83900","5738258,93000"
1353,20064,6612,290000,Pfostengrube,Siedlung,undat.,,,"91,83521","3,93641","0,22459",100,5,Schwarzerden,Tschernosem,"0,145","4494934,66300","5734952,01100"
1354,20065,6614,50000,Pfostengrube,Siedlung,undat.,,,"72,38274","2,71525","0,65956",100,5,Schwarzerden,Tschernosem,"0,170","4491724,62700","5738244,70000"
1355,20065,6615,290000,Pfostengrube,Siedlung,undat.,,,"91,75551","3,83844","0,22459",100,5,Schwarzerden,Tschernosem,"0,131","4494935,50600","5734954,12900"
1375,20075,6616,50000,Pfostengrube,Siedlung,undat.,,,"72,12570","2,52628","0,69997",100,5,Schwarzerden,Tschernosem,"0,045","4491696,57300","5738261,30100"
1357,20066,6618,290000,Pfostengrube,Siedlung,undat.,,,"91,86664","3,98325","0,22459",100,5,Schwarzerden,Tschernosem,"0,141","4494933,00400","5734956,11700"
1358,20067,6619,290000,Pfostengrube,Siedlung,undat.,,,"91,86664","3,98325","0,22459",100,5,Schwarzerden,Tschernosem,"0,137","4494933,16500","5734957,80900"
